dataset/backgrounds/images/all/desert01.jpg,"100"
dataset/backgrounds/images/all/forest14.jpg,"105"
dataset/backgrounds/images/all/desert02.jpg,"105"
dataset/backgrounds/images/all/forest15.jpg,"128"
dataset/backgrounds/images/all/desert03.jpg,"128"
dataset/backgrounds/images/all/forest16.jpg,"128"
dataset/backgrounds/images/all/desert04.jpg,"128"
dataset/backgrounds/images/all/forest17.jpg,"128"
dataset/backgrounds/images/all/desert05.jpg,"128"
dataset/backgrounds/images/all/forest18.jpg,"128"
dataset/backgrounds/images/all/desert06.jpg,"128"
dataset/backgrounds/images/all/forest19.jpg,"128"
dataset/backgrounds/images/all/desert07.jpg,"128"
dataset/backgrounds/images/all/forest20.jpg,"128"
dataset/backgrounds/images/all/desert08.jpg,"91"
dataset/backgrounds/images/all/forest21.jpg,"128"
dataset/backgrounds/images/all/desert09.jpg,"128"
dataset/backgrounds/images/all/forest22.jpg,"128"
dataset/backgrounds/images/all/desert10.jpg,"128"
dataset/backgrounds/images/all/forest23.jpg,"128"
dataset/backgrounds/images/all/desert11.jpg,"128"
dataset/backgrounds/images/all/forest24.jpg,"128"
dataset/backgrounds/images/all/desert12.jpg,"128"
dataset/backgrounds/images/all/forest25.jpg,"128"
dataset/backgrounds/images/all/desert13.jpg,"128"
dataset/backgrounds/images/all/sky01.jpg,"128"
dataset/backgrounds/images/all/desert14.jpg,"128"
dataset/backgrounds/images/all/sky02.jpg,"111"
dataset/backgrounds/images/all/desert15.jpg,"128"
dataset/backgrounds/images/all/sky03.jpg,"124"
dataset/backgrounds/images/all/desert17.jpg,"121"
dataset/backgrounds/images/all/sky04.jpg,"17"
dataset/backgrounds/images/all/desert18.jpg,"128"
dataset/backgrounds/images/all/sky05.jpg,"35"
dataset/backgrounds/images/all/desert19.jpg,"65"
dataset/backgrounds/images/all/sky06.jpg,"25"
dataset/backgrounds/images/all/desert20.jpg,"128"
dataset/backgrounds/images/all/sky07.jpg,"39"
dataset/backgrounds/images/all/desert21.jpg,"92"
dataset/backgrounds/images/all/sky08.jpg,"120"
dataset/backgrounds/images/all/desert22.jpg,"103"
dataset/backgrounds/images/all/sky09.jpg,"100"
dataset/backgrounds/images/all/desert23.jpg,"128"
dataset/backgrounds/images/all/sky10.jpg,"34"
dataset/backgrounds/images/all/desert24.jpg,"67"
dataset/backgrounds/images/all/sky11.jpg,"91"
dataset/backgrounds/images/all/desert25.jpg,"65"
dataset/backgrounds/images/all/sky12.jpg,"67"
dataset/backgrounds/images/all/forest01.jpg,"128"
dataset/backgrounds/images/all/sky13.jpg,"78"
dataset/backgrounds/images/all/forest02.jpg,"128"
dataset/backgrounds/images/all/sky14.jpg,"22"
dataset/backgrounds/images/all/forest03.jpg,"128"
dataset/backgrounds/images/all/sky15.jpg,"128"
dataset/backgrounds/images/all/forest04.jpg,"128"
dataset/backgrounds/images/all/sky16.jpg,"33"
dataset/backgrounds/images/all/forest05.jpg,"128"
dataset/backgrounds/images/all/sky17.jpg,"24"
dataset/backgrounds/images/all/forest06.jpg,"128"
dataset/backgrounds/images/all/sky18.jpg,"128"
dataset/backgrounds/images/all/forest07.jpg,"128"
dataset/backgrounds/images/all/sky19.jpg,"128"
dataset/backgrounds/images/all/forest08.jpg,"128"
dataset/backgrounds/images/all/sky20.jpg,"37"
dataset/backgrounds/images/all/forest09.jpg,"128"
dataset/backgrounds/images/all/sky21.jpg,"61"
dataset/backgrounds/images/all/forest10.jpg,"128"
dataset/backgrounds/images/all/sky22.jpg,"36"
dataset/backgrounds/images/all/forest11.jpg,"69"
dataset/backgrounds/images/all/sky23.jpg,"29"
dataset/backgrounds/images/all/forest12.jpg,"104"
dataset/backgrounds/images/all/sky24.jpg,"66"
dataset/backgrounds/images/all/forest13.jpg,"63"
dataset/backgrounds/images/all/sky25.jpg,"74"
